loss,mape,val_loss,val_mape
0.009117113426327705,1652455.5,0.005049433093518019,1393842.25
0.00429655471816659,1360219.625,0.004444627556949854,1233236.75
0.003741021966561675,1272879.375,0.003696957603096962,1205402.125
0.0034572193399071693,1233346.375,0.0034912917762994766,1110332.375
0.0031545276287943125,1176685.25,0.003743003821000457,1065536.375
0.002987162908539176,1137428.25,0.0031283891294151545,1204925.875
0.002947490429505706,1130513.875,0.003272071946412325,1074963.75
0.0028593840543180704,1121213.125,0.0033930386416614056,1070625.0
0.0027930245269089937,1100049.875,0.0029798822943121195,1164659.25
0.002821759320795536,1090384.625,0.002999864285811782,1133107.875
0.002761621493846178,1075650.625,0.003290422260761261,996337.0625
0.002769788494333625,1080919.625,0.003149098716676235,1121026.5
0.002786403987556696,1084269.5,0.0029997662641108036,1143088.375
0.002743258373811841,1056392.875,0.0030483880545943975,1055977.5
0.0027152723632752895,1052009.375,0.0029831314459443092,1170246.75
0.0027252163272351027,1065567.0,0.003241549478843808,1255783.75
0.0027271611616015434,1087000.75,0.0030083225574344397,1042688.375
0.002690926194190979,1070098.5,0.003104626899585128,1123557.5
0.002678491873666644,1063689.625,0.003191429190337658,1051817.5
0.0026942528784275055,1045663.125,0.003071697661653161,1048645.25
0.00265928590670228,1030508.625,0.003040599636733532,1006936.875
0.0026709602680057287,1038584.125,0.003025112207978964,1034476.4375
0.0026601324789226055,1036735.125,0.002954376395791769,1079216.25
0.0026706564240157604,1057359.5,0.003177391132339835,1196793.75
0.002660483354702592,1024885.3125,0.002971329027786851,1163295.0
0.002638020319864154,1042641.5,0.0032188696786761284,1055283.375
0.0026360435876995325,1030126.3125,0.00326466909609735,967203.5625
0.0026434690225869417,1032318.0,0.00298782205209136,1035669.375
0.0026210781652480364,1021744.5,0.0030270942952483892,1013271.75
0.0026368058752268553,1044318.25,0.0030937257688492537,977704.875
0.0026255168486386538,1048737.875,0.003096940228715539,981015.1875
0.0026111186016350985,1026088.3125,0.003104911185801029,967220.625
0.002618950791656971,1031255.125,0.0031001411844044924,995942.0625
0.002634424017742276,1036226.1875,0.00297256326302886,1051642.75
0.0026108650490641594,1034694.375,0.002994540147483349,1096710.5
0.0026198122650384903,1037830.1875,0.003041948191821575,1090603.25
0.0026110089384019375,1028622.875,0.0030028661713004112,1021523.0625
0.002613662276417017,1052480.25,0.0031371614895761013,976630.4375
0.0026384254451841116,1048655.0,0.0031992297153919935,989141.3125
0.0025990193244069815,1046075.8125,0.002945643849670887,1084048.5
0.002635057084262371,1064983.5,0.0033420163672417402,947535.625
0.002613648073747754,1031685.75,0.0031390239018946886,987558.0
0.002623435342684388,1052029.625,0.0030766897834837437,1137433.0
0.002597574610263109,1036266.1875,0.0029640879947692156,1117391.125
0.002590576419606805,1044602.875,0.0029790843836963177,1035495.1875
0.0025976705364882946,1043393.1875,0.0031086669769138098,991028.375
0.0025922649074345827,1043239.875,0.0029476883355528116,1090589.375
0.0025869058445096016,1035246.25,0.003035089699551463,996719.75
0.002595818368718028,1061141.125,0.0029866499826312065,1039740.625
0.002574329962953925,1043435.375,0.0030303695239126682,1022660.125
0.002604303415864706,1078354.625,0.0029187507461756468,1060797.5
0.002562530804425478,1054231.5,0.0029756897129118443,1078690.0
0.002593307290226221,1056677.375,0.002962238620966673,1060007.875
0.0025889466051012278,1070802.0,0.0031987838447093964,1045573.625
0.0025838676374405622,1051934.875,0.0030883944127708673,986716.5
0.0025699124671518803,1042390.6875,0.0029459306970238686,1127301.625
0.0025741728022694588,1064189.875,0.0030925502069294453,1060301.0
0.002582347486168146,1042456.5625,0.0029469048604369164,1073729.0
0.002562365960329771,1062150.0,0.003008559113368392,1010304.9375
0.002576386323198676,1066168.625,0.0030024682637304068,1018227.5625
0.002558475825935602,1075065.625,0.0029464454855769873,1040215.5625
0.0025555638130754232,1065715.5,0.002897276310250163,1083481.25
0.0025630248710513115,1068409.125,0.0029684638138860464,1035311.0
0.0025693695060908794,1081056.375,0.0029046472627669573,1091418.125
0.0025642323307693005,1066700.25,0.002907140413299203,1018093.375
0.0025481267366558313,1063686.0,0.002875107806175947,1070470.875
0.002561476780101657,1066597.75,0.0029111977200955153,1115746.625
0.0025519251357764006,1078375.25,0.0028742600698024035,1055262.375
0.00255103362724185,1074046.0,0.0028775723185390234,1053885.625
0.0025532373692840338,1081686.25,0.002883675741031766,1059704.375
0.002547935117036104,1084187.5,0.002857532585039735,1076279.125
0.0025413844268769026,1064991.0,0.002860075095668435,1049017.875
0.0025411939714103937,1087106.5,0.002969802124425769,995916.8125
0.0025555843021720648,1084869.875,0.0028861460741609335,1114400.75
0.002540063811466098,1080074.75,0.0028839490842074156,1041524.5625
0.0025360649451613426,1063519.375,0.002838464919477701,1074584.0
0.0025488347746431828,1078815.875,0.002937576500698924,1020105.5
0.002532903105020523,1076999.0,0.0028689750470221043,1078748.5
0.002540628658607602,1087838.25,0.002848141361027956,1112414.125
0.0025379303842782974,1080575.625,0.0028708900790661573,1021536.5625
0.00252437312155962,1079949.125,0.0028446796350181103,1089267.875
0.0025267889723181725,1092906.5,0.0028322595171630383,1063892.0
0.002531483070924878,1091775.75,0.002841048175469041,1100023.25
0.002520666690543294,1080740.875,0.0028415026608854532,1044800.5625
0.002532221144065261,1081142.75,0.0030042692087590694,979275.375
0.002510686405003071,1071159.25,0.0027916128747165203,1058970.125
0.0025215812493115664,1083200.625,0.002813606522977352,1097048.625
0.0025203677359968424,1087435.0,0.002801662078127265,1037460.375
0.002517727203667164,1080725.75,0.0027874852530658245,1093112.5
0.002519901841878891,1099495.625,0.0028286476153880358,1058483.75
0.002519644796848297,1081393.375,0.0027984187472611666,1121793.625
0.0025222848635166883,1087539.875,0.0029047199059277773,1058300.875
0.002509776968508959,1074165.375,0.0028041356708854437,1097496.625
0.002513529034331441,1085450.125,0.0028074798174202442,1065264.75
0.00251495698466897,1084428.75,0.002838179934769869,1011226.9375
0.0025005352217704058,1073790.75,0.002950196387246251,1050790.25
0.0024958010762929916,1070228.0,0.002846932504326105,986954.8125
0.002517834072932601,1062571.625,0.0027686639223247766,1058870.0
0.002504614181816578,1084689.0,0.002825638744980097,1076405.5
0.0025005980860441923,1073518.125,0.002786162542179227,1055034.125
0.002492149593308568,1085921.125,0.0027943351306021214,1063033.5
0.0025013242848217487,1100771.5,0.0028217406943440437,1057382.375
0.0024757408536970615,1074192.25,0.0029169863555580378,988747.4375
0.0024908967316150665,1075716.25,0.00279828580096364,1013786.1875
0.0024860890116542578,1092988.375,0.0027838575188070536,1058182.625
0.002482466632500291,1080915.125,0.0028191839810460806,1048842.125
0.0024869409389793873,1083244.25,0.002792141865938902,1009283.75
0.0024822864215821028,1071450.5,0.002795784268528223,1039434.1875
0.002478378126397729,1073271.25,0.0027544249314814806,1028279.3125
0.0024915128014981747,1078511.375,0.0027761184610426426,1030569.4375
0.002487126737833023,1081720.875,0.002745300531387329,1086633.25
0.0024926485493779182,1080816.25,0.0027300550136715174,1079366.5
0.002458553295582533,1079568.75,0.003062020754441619,1003462.9375
0.002483536023646593,1079892.5,0.0027835466898977757,1015982.6875
0.002466679085046053,1063876.125,0.0027513080276548862,1023927.125
0.002471546409651637,1078474.0,0.002722956473007798,1049651.5
0.0024783574044704437,1085721.75,0.0027458034455776215,1037188.625
0.0024651759304106236,1092725.5,0.0027506269980221987,1032581.1875
0.002465132623910904,1068180.375,0.002734543988481164,1044856.625
0.002480946248397231,1069547.125,0.0027182085905224085,1056207.0
0.0024710202123969793,1081400.25,0.002786326454952359,1085117.625
0.002464982448145747,1082542.625,0.002733030589297414,1068581.0
0.0024709838908165693,1075324.75,0.0027495999820530415,1018366.6875
0.0024557672441005707,1075326.25,0.002748538739979267,999025.0
0.0024604392237961292,1071176.125,0.0027619602624326944,1046680.1875
0.0024535481352359056,1061456.75,0.0027047707699239254,1085985.375
0.002457737922668457,1076569.75,0.0028020362369716167,1009812.8125
0.0024507928173989058,1069423.375,0.002692897105589509,1036097.1875
0.0024625894147902727,1081380.625,0.002702237106859684,1034840.5
0.0024559826124459505,1089307.25,0.002674418967217207,1057013.0
0.0024516754783689976,1079923.25,0.002653497504070401,1043577.25
0.002453693887218833,1092446.75,0.002752092666924,1013369.3125
0.0024489928036928177,1063027.375,0.0027075752150267363,1063681.125
0.002469203434884548,1073133.75,0.002687987172976136,1045999.75
0.0024429571349173784,1066534.375,0.0026931888423860073,1044373.625
0.002455921610817313,1090087.875,0.002824443858116865,1069574.625
0.002439789241179824,1073284.625,0.0028213176410645247,983154.9375
0.002448698505759239,1065794.5,0.002708687912672758,1028585.5625
0.0024439250119030476,1072969.0,0.002696804003790021,1079565.375
0.0024601768236607313,1085304.0,0.002672081347554922,1086265.375
0.0024338371586054564,1076747.875,0.0026870628353208303,1040518.5
0.002445019781589508,1074234.75,0.002691869856789708,1082363.0
0.002426211489364505,1072229.75,0.002696353243663907,1048672.125
0.0024305128026753664,1078211.875,0.0026784930378198624,1088386.625
0.0024460081476718187,1070339.25,0.0027089701034128666,1021981.5
0.0024178768508136272,1084932.75,0.0027134232223033905,1064022.625
0.0024322825483977795,1067199.125,0.0026825342793017626,1076604.375
0.0024310818407684565,1067851.375,0.00269005773589015,1089424.625
0.0024269986897706985,1087387.25,0.0026675048284232616,1099605.25
0.00244233594276011,1094738.375,0.002684773178771138,1095698.5
0.0024242319632321596,1081426.625,0.0027254854794591665,1084225.125
0.002424598904326558,1099348.375,0.0027475832030177116,1066866.25
0.0024143632035702467,1081821.75,0.0026930347084999084,1078415.875
0.0024496770929545164,1096435.5,0.0027336538769304752,1039483.25
0.002422074321657419,1089877.125,0.0028260035905987024,1026316.0
0.0024230708368122578,1080730.625,0.0026810267008841038,1056393.625
0.002412306610494852,1064362.25,0.0027092809323221445,1106042.625
0.0024244524538517,1075908.5,0.002767368918284774,1044585.75
0.002411885419860482,1082405.375,0.00279160775244236,1069222.0
0.002420768840238452,1087999.5,0.0027536207344383,1080767.5
0.00241183047182858,1080877.125,0.0027564833872020245,1120037.375
0.002416179282590747,1071824.0,0.0028807080816477537,1049616.0
0.0024098381400108337,1089674.0,0.002765190089121461,1110768.875
0.00242413766682148,1103357.625,0.002767835045233369,1092067.625
0.002405688865110278,1080891.875,0.0027765543200075626,1135317.625
0.002408510772511363,1077449.25,0.0028754184022545815,1133572.125
0.0023926880676299334,1089703.75,0.002884423127397895,1110825.625
0.002403744962066412,1078346.0,0.002968589775264263,1074857.5
0.0024070076178759336,1092027.625,0.0029422705993056297,1110515.125
0.0023911024909466505,1076605.75,0.0029506003484129906,1191420.375
0.0023948277812451124,1084045.25,0.002992483554407954,1135714.75
0.0023880619555711746,1099229.875,0.0029581657145172358,1161907.625
0.0023791145067662,1091356.125,0.0031334427185356617,1059916.5
0.0023926417343318462,1098959.875,0.0030004214495420456,1187232.5
0.002390939276665449,1077257.0,0.0029674493707716465,1121079.625
0.0023806907702237368,1086159.0,0.003086275653913617,1126881.375
0.0023706681095063686,1090588.625,0.0030578963924199343,1153663.25
0.002343958942219615,1074252.875,0.002966300817206502,1166409.5
0.0023556076921522617,1080017.875,0.003105251118540764,1187274.0
0.00233630184084177,1063829.75,0.0031610517762601376,1238701.0
0.0023483906406909227,1111887.375,0.003106142859905958,1123695.0
0.002373657887801528,1065239.75,0.0031080374028533697,1160187.625
0.0023363360669463873,1090683.75,0.0031121603678911924,1191194.75
0.002350839786231518,1081113.375,0.0031076727900654078,1196380.375
0.00232980796135962,1085164.125,0.0031841895543038845,1161368.25
0.002338757738471031,1074947.625,0.0030388138256967068,1115094.875
0.002353823045268655,1089751.0,0.0030919865239411592,1171945.625
0.002340783132240176,1065755.875,0.0031443703919649124,1206100.375
0.0023306277580559254,1072024.375,0.0032112032640725374,1167323.5
0.0023401682265102863,1060858.5,0.0031348445918411016,1159976.25
0.0023445955011993647,1082970.625,0.0032034919131547213,1056933.125
0.002348537789657712,1049001.75,0.003103754948824644,1188590.25
0.0023425184190273285,1058134.0,0.003078910056501627,1222947.125
0.0023209410719573498,1074739.875,0.00315521820448339,1156813.0
0.0023367679677903652,1083908.875,0.0031335114035755396,1180385.125
0.0023276947904378176,1086699.0,0.003118395572528243,1165176.625
0.0023241527378559113,1070422.125,0.00313062802888453,1174855.375
0.002317913342267275,1066178.125,0.003127132775261998,1156001.5
0.002317842561751604,1066274.0,0.0033423486165702343,1117985.75
0.0023300531320273876,1045180.75,0.003113633254542947,1208469.25
0.0023175980895757675,1076783.5,0.0031484581995755434,1164893.25
0.002318158745765686,1055780.0,0.003156297840178013,1160198.5
0.0023128227330744267,1074900.5,0.0030359423253685236,1155528.125
0.0023220768198370934,1056266.25,0.003199273720383644,1241160.625
0.0023194190580397844,1079639.0,0.003059016540646553,1142179.125
0.002324285451322794,1074840.875,0.0031909337267279625,1211503.0
0.002300622407346964,1053838.375,0.003140384564176202,1214327.875
0.002318207873031497,1062315.375,0.0033002530690282583,1138521.125
0.0023074790369719267,1047641.9375,0.0031475883442908525,1177935.125
0.002324230968952179,1069857.625,0.003154810518026352,1157623.375
0.0023070508614182472,1070898.0,0.0031524361111223698,1189263.875
0.002312043448910117,1065236.625,0.0031937442254275084,1200168.625
0.0022973804734647274,1048158.25,0.003142660018056631,1183352.75
0.002330697840079665,1078356.0,0.003167639719322324,1184646.625
0.0023207752965390682,1078838.125,0.00316959572955966,1188628.125
0.0023168176412582397,1059955.0,0.0031638022046536207,1149439.875
0.0023138700053095818,1051648.125,0.0031286636367440224,1178914.875
0.0023139333352446556,1083421.5,0.003173612989485264,1175260.5
0.002309161704033613,1072346.25,0.0031954871956259012,1172506.625
0.002299747196957469,1053433.625,0.003141934284940362,1170298.625
0.0023079889360815287,1070289.75,0.0031869697850197554,1190842.5
0.0023045570123940706,1059805.5,0.003222338855266571,1172466.75
0.002316537545993924,1068912.25,0.003258276032283902,1175906.375
0.002290333854034543,1060155.375,0.0030723917298018932,1167738.125
0.0022935220040380955,1058468.0,0.0032275603152811527,1217982.75
0.00229120091535151,1055388.875,0.003203390398994088,1211767.25
0.002305931644514203,1085447.875,0.0031980271451175213,1166063.25
0.002301202155649662,1056339.375,0.0031209976878017187,1226964.5
0.0023304170463234186,1083365.5,0.003246472217142582,1157710.625
0.002291016047820449,1050721.625,0.003023315453901887,1201455.625
0.002283477457240224,1054067.5,0.003256526542827487,1245347.125
0.0022734382655471563,1051258.375,0.0032017850317060947,1214084.625
0.0022905818186700344,1049044.125,0.0031779324635863304,1154355.75
0.0022702072747051716,1051852.625,0.00320619298145175,1227948.125
0.0023054596967995167,1063005.75,0.0032574888318777084,1148959.75
0.0022826138883829117,1040616.3125,0.0032207698095589876,1184148.375
0.002307180780917406,1045362.25,0.0032886324916034937,1157893.75
0.0022626728750765324,1020251.6875,0.0031353868544101715,1198666.625
0.0022921902127563953,1044278.75,0.003212851472198963,1175855.25
0.0023095961660146713,1068267.25,0.003191370517015457,1190951.125
0.0022566234692931175,1056925.0,0.0032625359017401934,1241119.375
0.0022806006018072367,1081136.25,0.003201409475877881,1201390.25
0.002282973611727357,1063977.625,0.0031858570873737335,1220930.625
0.002278102096170187,1053719.375,0.0032592262141406536,1264393.25
0.0022764455061405897,1040995.9375,0.0031900424510240555,1211531.625
0.002262509660795331,1065248.625,0.003255958668887615,1300479.875
0.0022545871324837208,1043350.375,0.0030597050208598375,1195155.5
0.0022610286250710487,1039062.4375,0.003284715348854661,1245875.25
0.0022669925820082426,1051090.625,0.003203652799129486,1256971.125
0.0022726377937942743,1059711.625,0.0032461807131767273,1211258.625
0.0022652873303741217,1057618.25,0.003170035546645522,1276389.375
0.0022784601897001266,1065853.625,0.00322979805059731,1219118.375
0.002262544585391879,1041392.1875,0.0030081397853791714,1207614.5
0.0022552418522536755,1041195.0625,0.0028893013950437307,1203340.125
0.002274975413456559,1039606.25,0.0032827171962708235,1248493.5
0.0022718163672834635,1068311.625,0.0032363934442400932,1200191.25
0.0022679094690829515,1053186.5,0.003184280823916197,1273496.625
0.002250120509415865,1051653.0,0.002862955443561077,1172991.0
0.002262806985527277,1043356.9375,0.0032570285256952047,1232941.0
0.002264304319396615,1062068.75,0.0032596702221781015,1212802.625
0.002252875594422221,1037086.8125,0.003225024091079831,1190867.375
0.0022645413409918547,1069355.875,0.0032910616137087345,1244616.875
0.002262347610667348,1048614.375,0.003242469858378172,1222956.25
0.002257836749777198,1059917.375,0.00327476067468524,1247932.5
0.002268565120175481,1054933.375,0.0030620007310062647,1231687.75
0.0022629378363490105,1048864.625,0.003253455739468336,1265009.375
0.00225386512465775,1044210.0625,0.002760461764410138,1282208.125
0.0022614868357777596,1056137.375,0.00321972812525928,1259963.875
0.002248570090159774,1042756.625,0.002915705321356654,1199478.75
0.0022535701282322407,1051359.625,0.0032367086969316006,1264571.375
0.002241801703348756,1054891.375,0.003237349446862936,1247738.625
0.0022631529718637466,1055546.75,0.003195650177076459,1219561.75
0.0022374624386429787,1053451.875,0.003350707469508052,1204980.75
0.0022453784476965666,1063318.0,0.003294425318017602,1190974.625
0.0022551666479557753,1040247.3125,0.0032397329341620207,1244248.0
0.0022323052398860455,1052115.125,0.0027810197789222,1244699.0
0.0022650789469480515,1054005.5,0.0030177803710103035,1236971.875
0.0022453367710113525,1057782.0,0.0032796587329357862,1235894.75
0.0022348901256918907,1063584.625,0.0032617535907775164,1261190.625
0.002254756400361657,1080122.5,0.0030741512309759855,1285995.5
0.0022369795478880405,1043991.0625,0.0032441699877381325,1215241.875
0.002272653626278043,1054515.75,0.0033273203298449516,1275131.0
0.002222242532297969,1024323.625,0.0031765461899340153,1254443.75
0.002237188396975398,1050050.125,0.0028442353941500187,1228397.75
0.002242821967229247,1050632.125,0.0033125062473118305,1235796.25
0.002229217905551195,1036153.875,0.0028926259838044643,1241927.125
0.002216256456449628,1041086.125,0.0028631354216486216,1233779.25
0.002236711559817195,1049887.25,0.003407635958865285,1275842.875
0.002223413437604904,1038949.6875,0.0030562698375433683,1224760.125
0.0022199442610144615,1043451.8125,0.0027762362733483315,1247913.875
0.0022211833856999874,1037191.0,0.003293407615274191,1286145.125
0.0022160266526043415,1047744.8125,0.0033139206934720278,1261759.5
0.0022277759853750467,1047732.0,0.002966549713164568,1259630.25
0.0022300216369330883,1050222.625,0.003358185989782214,1295979.875
0.0022050675470381975,1030858.875,0.002945006126537919,1278227.875
0.0022274134680628777,1044221.75,0.00309984409250319,1291046.75
0.002232723403722048,1026988.625,0.0029081169050186872,1282744.625
0.0021870750933885574,1016612.0,0.0033347413409501314,1218747.375
0.0022319417912513018,1045022.5,0.0032141341362148523,1252033.75
0.0022112298756837845,1026698.25,0.0032903458923101425,1284120.5
0.0022247813176363707,1045319.8125,0.0033341425005346537,1226268.5
0.0022134282626211643,1038873.8125,0.0032739664893597364,1292447.25
0.002205848228186369,1041211.8125,0.0032982013653963804,1280375.125
0.002210776088759303,1015999.5625,0.0032642718870192766,1255842.125
0.002211404964327812,1020769.1875,0.0032606329768896103,1274226.875
0.0022117800544947386,1039016.375,0.0030797794461250305,1281756.0
0.002226439770311117,1035670.625,0.0033023240976035595,1285913.375
0.002217222237959504,1025854.0625,0.003112060483545065,1295450.75
0.0021986253559589386,1009533.9375,0.0033457535319030285,1319994.625
0.0022088622208684683,1016121.4375,0.003028557635843754,1322513.75
0.002198495203629136,1012168.6875,0.0032623365987092257,1309546.625
0.0022178813815116882,1032209.75,0.0029567978344857693,1280503.75
0.002205266384407878,1015263.1875,0.003327044891193509,1306995.25
0.0021993566770106554,1018413.5625,0.0031528680119663477,1287723.875
0.0021963377948850393,1011671.4375,0.0031716316007077694,1246250.0
0.002186316531151533,998167.25,0.0031079247128218412,1281136.5
0.0021965601481497288,1028229.75,0.0033585280179977417,1304731.375
0.002187006175518036,1021985.125,0.003299563890323043,1285691.625
0.0021951543167233467,1020368.9375,0.0033643306232988834,1396080.625
0.002209566766396165,1032355.9375,0.0032680570147931576,1277473.0
0.002189168706536293,1013093.75,0.0029852641746401787,1335020.875
0.0021785420831292868,1016820.5,0.0033477714750915766,1246905.75
0.0021770084276795387,996537.5625,0.002949928632006049,1264366.625
0.0021984963677823544,1015452.0625,0.003243452636525035,1297375.625
0.0021780654788017273,1014451.75,0.003101184032857418,1282270.0
0.00218029017560184,1020768.9375,0.002950911642983556,1305540.625
0.00218306016176939,1018285.0625,0.0033830853644758463,1313907.5
0.002176957204937935,1025124.9375,0.0029372142162173986,1315799.0
0.0021823884453624487,1029874.125,0.0029935259371995926,1290232.875
0.0021800838876515627,1024904.3125,0.0031664997804909945,1340826.375
0.002181036863476038,997869.9375,0.003311250591650605,1345643.375
0.0021881721913814545,1015663.4375,0.0030440054833889008,1354891.875
0.002185832941904664,1023216.0,0.0032717466820031404,1299205.125
0.0021780936513096094,997932.8125,0.002972958842292428,1309713.75
0.0021858890540897846,1028712.75,0.002922800602391362,1340013.0
0.0021771034225821495,1020360.4375,0.003063700394704938,1315921.75
0.0021753946784883738,1009614.75,0.0030256269965320826,1280840.625
0.00217003864236176,1006967.375,0.0033347797580063343,1350633.0
0.002158228773623705,1014805.0,0.00310390442609787,1411530.375
0.0021854043006896973,1009576.5,0.00331757846288383,1363817.625
0.002166725229471922,1007412.875,0.0031734476797282696,1424486.375
0.002159841824322939,1019003.75,0.0033949408680200577,1393614.0
0.002165118232369423,1004539.4375,0.0029905913397669792,1296215.375
0.002156525617465377,991210.625,0.0031154875177890062,1336792.75
